DRID,NAME,INFO,FLOOR,IMAGEURL,FLOORINFO
513,茶和咖啡,经营茶品和咖啡，一家比较文艺的店,1,https://wizzcampus.helloyzy.cn/guide513.png,新综一楼
514,迈德思客,广受好评的快餐店，通过送外卖方便大家,1,https://wizzcampus.helloyzy.cn/guide514.png,新综一楼
515,韩国风味,主要经营韩餐，包饭，年糕之类，给你独特的韩国风味,1,https://wizzcampus.helloyzy.cn/guide515.png,新综一楼
516,韩佳奇麻辣烫,美味可口，环境温馨优美，老板热情周到,1,https://wizzcampus.helloyzy.cn/guide516.png,新综一楼
517,多味居,服务很好，热情周到，饭菜可口，速度很快,1,https://wizzcampus.helloyzy.cn/guide517.png,新综一楼
518,沙县小吃,特色地方小吃，另推出黄焖鸡米饭，黄焖排骨米饭等，欢迎同学品尝,1,https://wizzcampus.helloyzy.cn/guide518.png,新综一楼
519,有家冒菜,冒菜香锅，为您提供不一样的味觉体验,1,https://wizzcampus.helloyzy.cn/guide519.png,新综一楼
520,小四川,原北门小四川饭店，地道川菜，周到服务，欢迎同学品尝,1,https://wizzcampus.helloyzy.cn/guide520.png,新综一楼
521,百香汇美食广场,西电最大的美食广场,1,https://wizzcampus.helloyzy.cn/guide521.png,新综一楼
522,金芙蓉餐饮,特色档口牛扒饭 各式盖浇饭 米线粉丝应有尽有,1,https://wizzcampus.helloyzy.cn/guide522.png,新综一楼
523,安仔包,包子种类齐全，馅料足，价格实惠，还有各式米粥豆浆可以搭配,1,https://wizzcampus.helloyzy.cn/guide523.png,新综一楼
524,柠檬工坊,量足环境好，特别好喝，价格公道,1,https://wizzcampus.helloyzy.cn/guide524.png,新综一楼
525,香港风情,出售芝士拉丝热狗棒，香港风情奶茶小吃,1,https://wizzcampus.helloyzy.cn/guide525.png,新综一楼
526,优麦甜心,出餐快，饭菜美味可口，做出妈妈的味道,1,https://wizzcampus.helloyzy.cn/guide526.png,新综一楼
527,哎呦喂酸辣粉,酸辣粉店，也卖其它小吃,1,https://wizzcampus.helloyzy.cn/guide527.png,新综一楼
528,爱辣啵啵鱼,各种口味，老少咸宜，不时地推出优惠活动,1,https://wizzcampus.helloyzy.cn/guide528.png,新综一楼
529,百家姓水果超市,水果新鲜，品种丰富多样,1,https://wizzcampus.helloyzy.cn/guide529.png,新综一楼
530,西点印象烧烤,露天烧烤，风景别致,1,https://wizzcampus.helloyzy.cn/guide530.png,新综一楼
531,茂记牛排,环境干净卫生，为顾客提供无限量自助水果沙拉,1,https://wizzcampus.helloyzy.cn/guide531.png,新综一楼
532,酱香炸豆腐,经营特色小吃酱香炸豆腐,1,https://wizzcampus.helloyzy.cn/guide532.png,新综一楼
533,麦克风,主要经营手工茶，花茶，高颜值产品,1,https://wizzcampus.helloyzy.cn/guide533.png,新综一楼
534,麦多馅饼,分量足，味道好，新鲜现烤，很多回头客,1,https://wizzcampus.helloyzy.cn/guide534.png,新综一楼
535,毛月湘菜,特色小炒，盖浇饭 ，以湘菜美食为主,2,https://wizzcampus.helloyzy.cn/guide535.png,新综二楼
536,蘑菇爱上饭,味道好，就餐环境好，夏天冷气开放,2,https://wizzcampus.helloyzy.cn/guide536.png,新综二楼
537,旋转小火锅,自助旋转小火锅，每人独立锅底，可调节火力,2,https://wizzcampus.helloyzy.cn/guide537.png,新综二楼
